Var1,ASP14_i10_plus_midlow
sink_tmndnc_c,NaN
sink_tmndnccoa_c,NaN
sink_vitd3_c,NaN
DXTRNt,NaN
EX_dxtrn_e,NaN
DHCHOLESTANATEATP,NaN
DHCHOLESTANATEt,NaN
EX_dhcholestanate_e,NaN
sink_dhcholestanate_c,NaN
THCHOLSTOICATP,NaN
THCHOLSTOICt,NaN
EX_thcholstoic_e,NaN
sink_thcholstoic_c,NaN
XOL7AH3ATP,NaN
XOL7AH3t,NaN
EX_xol7ah3_e,NaN
sink_xol7ah3_c,NaN
XOL7AONEATP,NaN
XOL7AONEt,NaN
EX_xol7aone_e,NaN
sink_xol7aone_c,NaN
XOLDIOLONEATP,NaN
EX_xoldiolone_e,NaN
sink_xoldiolone_c,NaN
7KILTCHOLATP,NaN
7KILTCHOLt,NaN
EX_7klitchol_e,NaN
sink_7klitchol_c,NaN
sink_dchac_c,NaN
sink_CE1273_c,NaN
EX_2obut_e,NaN
EX_glcn_e,NaN
ACACT1r,1.964
ACACt2,2.421
ACCOAL,0.273
ACONT,1.878
ACS,0.273
ADK1,2.236
ADNCNT3tc,NaN
ADPT,1.745
ADSS,1.331
ALAR,1.474
AMPTASECG,NaN
ARGN,1.158
ASP1DC,NaN
ASPTA,1.861
BPNT,1.18
BUTt2r,2.421
CBPS,1.222
CO2t,NaN
CPPPGO,NaN
CTPS1,1.555
CTPS2,1.555
CYSTGL,0.317
CYSTS,1.024
CYTDt2r,NaN
DGK1,1.717
DHFR,1.463
DHORTS,1.222
DHPR,0.857
DMATT,1.694
ATPM,NaN
DPCOAK,1.247
DTMPK,1.773
DURIPP,1.382
DUTPDP,NaN
ENO,3.689
EX_acac_e,NaN
EX_adn_e,NaN
EX_akg_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_but_e,NaN
EX_cgly_e,NaN
EX_co2_e,NaN
EX_cytd_e,NaN
EX_dad_2_e,NaN
EX_dcyt_e,NaN
EX_dgsn_e,NaN
EX_din_e,NaN
EX_duri_e,NaN
EX_fe2_e,NaN
EX_fe3_e,NaN
EX_fum_e,NaN
EX_gal_e,NaN
EX_glu_L_e,NaN
EX_glyb_e,NaN
EX_glyleu_e,NaN
EX_glyphe_e,NaN
EX_glypro_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_ile_L_e,NaN
EX_ins_e,NaN
EX_k_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_mal_L_e,NaN
EX_met_L_e,NaN
EX_na1_e,NaN
EX_no2_e,NaN
EX_o2_e,NaN
EX_orn_e,NaN
EX_pi_e,NaN
EX_ppi_e,NaN
EX_pro_L_e,NaN
EX_ribflv_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thymd_e,NaN
EX_urea_e,NaN
EX_uri_e,NaN
EX_val_L_e,NaN
FBA,3.301
FBA2,3.301
FBP,NaN
FCLTc,NaN
FERO,NaN
FMNAT,1.583
FPGS7,0.282
FT,NaN
FTHFCL,NaN
FUM,1.475
G3PD1,NaN
G5SADs,NaN
G6PDH2r,1.043
GALU,2.038
GALt2_2,NaN
GAPD,3.872
GF6PTA,2.224
GHMT2r,0.831
GK1,1.717
GLNS,2.212
GLYLEUHYDROc,1.153
GLYLEUPEPT1tc,NaN
GLYPHEHYc,NaN
GLYPROPRO1c,1.35
GMAND,NaN
GMPS2,2.123
GRTT,1.694
GTPCI,NaN
GUAPRT,1.916
H2CO3D,0.781
H2Ot,NaN
HEX1,1.839
HMBS,1.271
ILETA,2.991
IMPD,2.273
INSt2,NaN
LEUTA,2.991
L_LACt2r,2.421
MAN1PT2,1.434
MAN6PI,NaN
MTHFC,1.99
MTHFD,1.99
NADK,NaN
NAt3_1,0.771
NDPK1,1.887
NDPK2,1.887
NDPK3,1.887
NDPK4,1.887
NDPK5,1.887
NDPK6,1.887
NDPK7,1.887
NDPK8,1.887
NDPK9,1.887
NNATr,0.884
NNDPR,NaN
NTD1,NaN
O2t,NaN
OMPDC,1.743
PGI,2.505
PGK,2.671
PGL,0.805
PGM,2.257
PGMT,1.246
PIt6b,NaN
PMANM,1.571
PNP,1.382
PNTK,1.468
PPA,2.391
PPBNGS,0.586
PPCDC,0.818
PPM,1.246
PPNCL3,1.719
PRO1x,NaN
PROD2,NaN
PROt2r,NaN
PRPPS,1.616
PSERT,1.938
PSP_L,1.608
PTPAT,1.247
PUNP1,1.382
PUNP2,1.382
PUNP3,1.382
PUNP4,1.382
PUNP5,1.382
PUNP6,1.382
PUNP7,1.382
RBFK,0.572
RNDR1,1.616
RNDR2,1.616
RNDR3,1.616
RNDR4,1.616
RPE,1.908
RPI,NaN
SPMS,1.5
SPODM,2.715
TALA,2.215
THMDt2r,NaN
THRS,0.346
TKT1,2.011
TKT2,2.011
TMDK1,2.152
TMDPK,NaN
TPI,3.408
UAG4E,NaN
UAGDP,1.91
UDPG4E,NaN
UMPK,2.317
UPP3S,0.989
UPPDC1,2.201
UREAt,NaN
URIDK3,NaN
URIt2r,NaN
VALTA,2.991
r0060,NaN
r0082,2.272
r0127,NaN
r0220,0.273
r0318,0.273
r0345,2.236
r0398,0.857
r0422,2.272
r0570,1.246
r0671,1.719
ACCOAC,1.213
FPGS,0.282
EX_pnto_R_e,NaN
EX_gly_e,NaN
GLYt2r,NaN
EX_cys_L_e,NaN
EX_ala_L_e,NaN
ALAt2r,NaN
EX_his_L_e,NaN
EX_thr_L_e,NaN
EX_gln_L_e,NaN
EX_phe_L_e,NaN
EX_tyr_L_e,NaN
NTD2,NaN
NTD4,3.021
NTD5,3.021
NTD6,3.021
NTD7,1.483
NTD8,3.021
NTD9,3.021
NTD10,3.021
NTD11,3.021
EX_arg_L_e,NaN
EX_for_e,NaN
NADS2,0.86
EX_nac_e,NaN
GUAt,NaN
ADPRDP,2.065
EX_ind3ac_e,NaN
EX_nh4_e,NaN
NH4tb,NaN
EX_ac_e,NaN
ALCD1,2.509
RBK,NaN
ADNK1,2.168
GCALDD,1.989
r0339,NaN
ABUTD,1.75
ACYP,1.053
AGDC,NaN
AICART,2.225
ALDD2x,1.989
AMANK,1.963
ARGSL,NaN
CITL,NaN
CSND,NaN
CYTK1,2.317
CYTK2,2.317
DRBK,NaN
EX_acgam_e,NaN
EX_cit_e,NaN
EX_csn_e,NaN
EX_drib_e,NaN
EX_etha_e,NaN
EX_fol_e,NaN
EX_fru_e,NaN
EX_galt_e,NaN
EX_glcr_e,NaN
EX_glcur_e,NaN
EX_glyc_e,NaN
EX_hxan_e,NaN
EX_malt_e,NaN
EX_malthx_e,NaN
EX_malttr_e,NaN
EX_man_e,NaN
EX_ptrc_e,NaN
EX_rib_D_e,NaN
EX_spmd_e,NaN
EX_thm_e,NaN
EX_trp_L_e,NaN
EX_ura_e,NaN
EX_xan_e,NaN
EX_xyl_D_e,NaN
FACOAL161,NaN
G6PDA,1.725
GALK,0.635
GALT,0.751
GLUPRT,1.568
GLXO1,3.178
GLYK,NaN
GLYOX,0.871
GND,2.51
GPDDA1,NaN
HEX7,1.839
HISD,NaN
HXPRT,1.916
HYXNt,NaN
IMACTD,1.989
IMPC,2.225
IZPN,NaN
LCADi,1.989
LDH_D,NaN
LDH_L,3.178
LGTHL,2.537
MALT,NaN
MDH,2.638
MI1PP,1.743
MI3PP,0.508
MI4PP,0.508
NT5C,3.021
NTD3,3.021
NTD5_a,NaN
OAADC,NaN
ORNDC,1.668
PFK,1.947
PHETA1,1.861
PIt7,NaN
PRFGS,1.266
PYDAMK,1.719
PYDXNK,1.719
PYK,3.105
THRD_L,NaN
TMDS,1.296
TYRTA,1.861
XYLt,1.716
r0392,1.989
r0792,NaN
r1667,1.053
EX_pydxn_e,NaN
PYDXNtr,NaN
EX_pydx_e,NaN
PYDXtr,NaN
EX_pydam_e,NaN
PYDAMtr,NaN
EX_4hbz_e,NaN
EX_34dhpha_e,NaN
EX_ppa_e,NaN
EX_arab_L_e,NaN
UGLT,0.751
EX_gam_e,NaN
URCN,NaN
EX_pyr_e,NaN
PYRt2r,2.421
EX_tre_e,NaN
ACGAM2E,NaN
DCMPDA,1.902
EX_btn_e,NaN
EX_lcts_e,NaN
FTHFL,1.99
EX_ade_e,NaN
EX_etoh_e,NaN
ETOHt,NaN
EX_acald_e,NaN
ACALDt,NaN
EX_sucr_e,NaN
THMt3,NaN
AACOAT,NaN
EX_pheme_e,NaN
FORTHFC,NaN
GLNt4,3.159
MTRI,NaN
NADN,NaN
EX_mqn8_e,NaN
MK8t,NaN
MTHFD2,2.214
EX_gua_e,NaN
AHC,2.193
EX_4abut_e,NaN
ABUTt2r,NaN
OBDHc,NaN
EX_taur_e,NaN
EX_phpyr_e,NaN
EX_tym_e,NaN
EX_2hyoxplac_e,NaN
EX_lanost_e,NaN
PHPYRte,2.421
PHPYRtm,1.734
3MOX4HOXMte,NaN
EX_3mox4hoxm_e,NaN
GLXte,NaN
EX_glx_e,NaN
CE4970tm,NaN
CE4970te,NaN
EX_CE4970_e,NaN
CE2026tm,NaN
CE2026te,NaN
EX_CE2026_e,NaN
CE4968tm,NaN
CE4968te,NaN
EX_CE4968_e,NaN
ACTYRm,NaN
ACTYRtc,NaN
ACTYRte,NaN
EX_actyr_e,NaN
SUCACETATc,NaN
SUCACETATALTc,NaN
SUCACETOc,NaN
SUCACETOte,NaN
EX_sucaceto_e,NaN
VANILPYRc,0.578
VANILLACc,NaN
CE2176tm,NaN
NACVANALAm,NaN
NACVANALAtm,NaN
NACVANALAte,NaN
VANILLACte,NaN
EX_vanillac_e,NaN
EX_nacvanala_e,NaN
2H3MVc,3.178
2H3MVte,NaN
EX_2h3mv_e,NaN
2HIVc,3.178
2HIVte,NaN
EX_2hiv_e,NaN
2M3HBUc,NaN
2M3HBUtm,NaN
2M3HBUte,NaN
EX_2m3hbu_e,NaN
2M3OVCOAm,1.963
2M3OVACm,NaN
2M3OVACtm,NaN
2M3HVACc,NaN
2M3HVACte,NaN
EX_2m3hvac_e,NaN
3H3MGLTc,NaN
3H3MGLTte,NaN
EX_3h3mglt_e,NaN
3MGLUTACc,NaN
3MGLUTACtm,NaN
3MGLUTACte,NaN
EX_3mglutac_e,NaN
3MGLUTRc,NaN
3MGLUTRte,NaN
EX_3mglutr_e,NaN
PPIOGLYc,NaN
PPIOGLYtm,NaN
PPIOGLYte,NaN
EX_ppiogly_e,NaN
MVLACc,NaN
MVLACte,NaN
EX_mvlac_e,NaN
TIGGLYc,NaN
TIGGLYtm,NaN
TIGGLYte,NaN
EX_tiggly_e,NaN
TD2GLTRCOAm,NaN
3HGLUTCOAm,NaN
3OHGLUTACm,NaN
3OHGLUTACtm,NaN
3OHGLUTACte,NaN
3OHGLUTACOAT3t,NaN
EX_3ohglutac_e,NaN
GLUTACOAm,NaN
GLUTCONm,NaN
GLUTCONtm,NaN
GLUTCONte,NaN
EX_glutcon_e,NaN
3HIVAcm,NaN
3HIVActm,NaN
3HIVActe,NaN
EX_3hivac_e,NaN
3HADICOAx,1.787
3HADPACx,NaN
3HADPACtxc,NaN
3HADPACte,NaN
EX_3hadpac_e,NaN
3OHSEBCOAx,1.787
3OHSEBACx,NaN
3OHSEBACtxc,NaN
3OHSEBACte,NaN
EX_3ohsebac_e,NaN
3OHSUBCOAx,1.787
3OHSUBACx,NaN
3OHSUBACtxc,NaN
3OHSUBACte,NaN
EX_3ohsubac_e,NaN
CAPROICc,NaN
5OHHEXAc,NaN
5OHHEXAte,NaN
EX_5ohhexa_e,NaN
7OHOCTAc,NaN
7OHOCTAte,NaN
EX_7ohocata_e,NaN
ETHMALCOAc,NaN
ETHMALACc,NaN
ETHMALACte,NaN
EX_ethmalac_e,NaN
HEXGLYc,NaN
HEXGLYte,NaN
EX_hexgly_e,NaN
METHSUCCOAc,NaN
METHSUCC,NaN
METHSUCCte,NaN
EX_methsucc_e,NaN
SUBGLYc,NaN
SUBGLYte,NaN
EX_subgly_e,NaN
4OHBUTm,NaN
4OHBUTtmc,NaN
4OHBUTtce,NaN
EX_4ohbut_e,NaN
12HPETUPKt,NaN
15HPETUPKt,NaN
3AIBSYMPt,NaN
AK2LGCHOLABCt,1.121
APRGSTRNABCt,NaN
C14770UPKt,NaN
C14771UPKt,NaN
CE1243UPKt,NaN
CE2510ABCt,0.674
CE2537ABCt,0.674
CE7082UPKt,NaN
CE7172UPKt,NaN
DIGALSGALSIDESECt,NaN
NRVNCABCt,0.674
PAFABCt,1.121
PAIL_hs_SECt,NaN
PAILPALM_HSSECt,NaN
PAILR_HSSECt,NaN
PCHLN225_HSABCt,1.121
PCHOL2LINL_HSABCt,1.121
PCHOL2OLE_HSABCt,1.121
PCHOL2STE_HSABCt,1.121
PCHOLAR_HSABCt,1.121
PCHOLDOC_HSABCt,1.121
PCHOLEIC_HSABCt,1.121
PCHOLET_HSABCt,1.121
PCHOLHEP_HSABCt,1.121
PCHOLLINL_HSABCt,1.121
PCHOLMYR_HsABCt,1.121
PCHOLN15_HSABCt,1.121
PCHOLN183_HSABCt,1.121
PCHOLN1836_HSABCt,1.121
PCHOLN19_HSABCt,1.121
PCHOLN201_HSABCt,1.121
PCHOLN203_HSABCt,1.121
PCHOLN204_HSABCt,1.121
PCHOLN205_HSABCt,1.121
PCHOLN224_HSABCt,1.121
PCHOLN225_HSABCt,1.121
PCHOLN2254_HSABCt,1.121
PCHOLN264_HSABCt,1.121
PCHOLOLE_HSABCt,1.121
PCHOLPALME-HSABCt,1.121
PCHOLSTE_HSABCt,1.121
PE12_HSABCt,1.748
Pe13_HSABCt,1.748
PE14_HSABCt,1.748
PE15_HSABCt,1.748
PE161_HSABCt,1.748
PE17_HSABCt,1.748
PE203_HSABCt,1.748
PE226_HSABCt,1.748
PE2LINL_HSABCt,1.748
PEAR_HSABCt,1.748
PEDH203_HSABCt,1.748
PELINL_HSABCt,1.748
PELPALM_HSABCt,1.748
PEOLE_HSABCt,1.748
PEPALM_HSASBCt,1.121
PESTE_HSABCt,1.748
SPHMYLN_HsSECt,NaN
SPHMYLN180241_hs_SECt,NaN
SPHMYLN18114_hs_SECt,NaN
SPHMYLN18115_hs_SECt,NaN
SPHMYLN18116_hs_SECt,NaN
SPHMYLN181161_hs_SECt,NaN
SPHMYLN18117_hs_SECt,NaN
SPHMYLN18118_hs_SECt,NaN
SPHMYLN181181_hs_SECt,NaN
SPHMYLN18120_hs_SECt,NaN
SPHMYLN181201_hs_SECt,NaN
SPHMYLN18121_hs_SECt,NaN
SPHMYLN18122_hs_SECt,NaN
SPHMYLN181221_hs_SECt,NaN
SPHMYLN18123_hs_SECt,NaN
SPHMYLN1824_hs_SECt,NaN
SPHMYLN1825_hs_SECt,NaN
3AIBt1,NaN
AK2LGCHOLt1,NaN
APRGSTRNt1e,NaN
DIGALSGALSIDEATPte,0.725
PAFt1,NaN
PCHOL2LINL_HSt1e,NaN
PCHOL2OLE_HSt1e,NaN
PCHOL2STE_HSt1e,NaN
PCHOLAR_HSt1e,NaN
PCHOLDOC_HSt1e,NaN
PCHOLEIC_HSt1e,NaN
PCHOLET_HSt1e,NaN
PCHOLHEP_HSt1e,NaN
PCHOLLINL_HSt1e,NaN
PCHOLMYR_Hst1e,NaN
PCHOLN15_HSt1e,NaN
PCHOLN183_HSt1e,NaN
PCHOLN1836_HSt1e,NaN
PCHOLN19_HSt1e,NaN
PCHOLN201_HSt1e,NaN
PCHOLN203_HSt1e,NaN
PCHOLN204_HSt1e,NaN
PCHOLN205_HSt1e,NaN
PCHOLN224_HSt1e,NaN
PCHOLN225_HSt1e,NaN
PCHOLN2254_HSt1e,NaN
PCHLN225_HSt1e,NaN
PCHOLN264_HSt1e,NaN
PCHOLOLE_HSt1e,NaN
PEPALM_HSt1e,NaN
PCHOLPALME-HSt1e,NaN
PCHOLSTE_HSt1e,NaN
PE12_HSt1e,NaN
Pe13_HSt1e,NaN
PE14_HSt1e,NaN
PE15_HSt1e,NaN
PE161_HSt1e,NaN
PE17_HSt1e,NaN
PE203_HSt1e,NaN
PE226_HSt1e,NaN
PE2LINL_HSt1e,NaN
PEAR_HSt1e,NaN
PEDH203_HSt1e,NaN
PELINL_HSt1e,NaN
PEOLE_HSt1e,NaN
PELPALM_HSt1e,NaN
PESTE_HSt1e,NaN
SPHMYLN_HsATPte,0.725
SPHMYLN180241_hs_ATPt,0.725
SPHMYLN18114_hs_ATPt,0.725
SPHMYLN18115_hs_ATPt,0.725
SPHMYLN18116_hs_ATPt,0.725
SPHMYLN181161_hs_ATPt,0.725
SPHMYLN18117_hs_ATPt,0.725
SPHMYLN18118_hs_ATPt,0.725
SPHMYLN181181_hs_ATPt,0.725
SPHMYLN18120_hs_ATPt,0.725
SPHMYLN181201_hs_ATPt,0.725
SPHMYLN18121_hs_ATPt,0.725
SPHMYLN18122_hs_ATPt,0.725
SPHMYLN181221_hs_ATPt,0.725
SPHMYLN18123_hs_ATPt,0.725
SPHMYLN1824_hs_ATPt,0.725
SPHMYLN1825_hs_ATPt,0.725
2HYDOGOAT3t,NaN
2HYDOGte,NaN
GLUTAROAT3t,NaN
GLUTARte,NaN
THEXDDm,1.912
THEXDDtm,NaN
THEXDDte,NaN
EX_thexdd_e,NaN
HEXDTRm,1.912
HEXDTRtm,NaN
HEXDTRte,NaN
EX_hexdtr_e,NaN
HPDECECOAm,NaN
HPDECEm,1.912
HPDECEtm,NaN
HPDECEte,NaN
EX_hpdece_e,NaN
EIC21114TRc,1.912
EIC21114TRte,NaN
EX_eic21114tr_e,NaN
5EIPENCm,1.912
5EIPENCtm,NaN
5EIPENCte,NaN
EX_5eipenc_e,NaN
T4HCINNMte,NaN
AGRMte,NaN
ANDRSTNDNte,NaN
EANDRSTRNte,NaN
AHANDROSTANte,NaN
ANDRSTANDRte,NaN
CE2209te,NaN
C05301te,NaN
C05299te,NaN
C05302te,NaN
CE5072te,NaN
11DOCRTSLte,NaN
11DOCRTSTRNte,NaN
PRGNLONEte,NaN
CE2211te,NaN
17AHPRGSTRNte,NaN
17AHPRGNLONEte,NaN
C03681te,NaN
PRGNLONESte,NaN
CE1352te,NaN
MMAt2e,NaN
C05769te,NaN
SAMHISTAe,NaN
CE2006te,0.725
GLCRt1,NaN
2HYOXPLCte,2.421
N8ASPMDte,NaN
MHISTAte,NaN
CE4890te2,NaN
C09642te,NaN
2OBUTt,NaN
PPP9ABCte,NaN
MLTHFte,NaN
TYMte2,NaN
TRYPTAte,NaN
CE4890te,NaN
SELMETHte,3.159
CE7090te,0.766
CE7085te,0.766
CE7096te,0.766
CE4877te,0.766
CE1447te,0.766
C05769te3,NaN
C05770te4,NaN
C05770te,NaN
MLTHFte3,NaN
CE2705t,0.291
SPHS1Pt2e,0.78
MMAte,NaN
PTRCARGte,1.981
MLTHFte2,NaN
TYMte,NaN
13DAMPPte,NaN
HDD2CRNte2,1.977
MLTHFte1,0.766
ARGN1ASPMDte,1.053
CE1918te,NaN
34DHPHAte,NaN
34DHOXMANDte,NaN
CE6205te,NaN
1A25DHVITD3te,NaN
ISOBUTtm,NaN
ISOBUTte,NaN
EX_CE4969_e,NaN
NACCYStm,NaN
NACCYSte,NaN
EX_CE1310_e,NaN
AGRMtm,NaN
EX_agm_e,NaN
T4HCINNMtm,NaN
EX_T4hcinnm_e,NaN
4HBZtm,NaN
4HBZte,NaN
SUCSALtm,NaN
SUCSALte,NaN
EX_sucsal_e,NaN
CE7081tr,NaN
CE7081tm,NaN
EX_CE7081_e,NaN
EGMEtr,NaN
EGMEte,NaN
EX_egme_e,NaN
12HARACHDtr,NaN
12HARACHDte,NaN
EX_12harachd_e,NaN
18HARACHDtr,NaN
18HARACHDte,NaN
EX_18harachd_e,NaN
SQLtr,NaN
SQLte,NaN
EX_sql_e,NaN
ORN_Dtx,NaN
ORN_Dte,NaN
EX_orn_D_e,NaN
5G2OXPTtx,NaN
5G2OXPTte,NaN
EX_5g2oxpt_e,NaN
EX_andrstndn_e,NaN
DHEAte,NaN
EX_dhea_e,NaN
EANDRSTRNtr,NaN
EX_eandrstrn_e,NaN
AHANDROSTANtr,NaN
EX_ahandrostan_e,NaN
ANDRSTANDRtr,NaN
EX_andrstandn_e,NaN
EX_CE2209_e,NaN
ESTRONEte,NaN
EX_estrone_e,NaN
C05298te,NaN
EX_C05298_e,NaN
EX_C05301_e,NaN
EX_C05299_e,NaN
EX_C05302_e,NaN
EX_CE5072_e,NaN
EX_11docrtsl_e,NaN
EX_11docrtstrn_e,NaN
EX_prgnlone_e,NaN
EX_CE2211_e,NaN
EX_17ahprgstrn_e,NaN
EX_17ahprgnlone_e,NaN
EX_C03681_e,NaN
HC02020tr,NaN
HC02020te,NaN
EX_HC02020_e,NaN
EX_prgnlones_e,NaN
EX_CE1352_e,NaN
XOL24OHtr,NaN
XOL24OHte,NaN
EX_xol24oh_e,NaN
XOL27OHte,NaN
EX_xol27oh_e,NaN
XOL25OHtr,NaN
XOL25OHte,NaN
EX_xol25oh_e,NaN
DSMSTEROLtr,NaN
DSMSTEROLte,NaN
EX_dsmsterol_e,NaN
CHSTEROLSte,NaN
EX_chsterols_e,NaN
3ITYR_Lte,NaN
EX_3ityr_L_e,NaN
35DIODTYRte,NaN
EX_35diotyr_e,NaN
13_CIS_RETNte,NaN
EX_13_cis_retn_e,NaN
CE1617te,NaN
EX_CE1617_e,NaN
IDL_HSSYN,NaN
IDL_HSDEG,NaN
LDL_HSSYN,NaN
LDL_HSDEG,NaN
HDL_HSSYN,NaN
HDL_HSDEG,NaN
MYELIN_HSSYN,NaN
DM_myelin_hs_c,NaN
HC00460te,NaN
EX_HC00460_e,NaN
EX_34dhoxmand_e,NaN
FNA5MOXAMte,NaN
EX_fna5moxam_e,NaN
CE5643te,NaN
EX_CE5643_e,NaN
EX_CE7090_e,NaN
EX_CE7085_e,NaN
EX_CE7096_e,NaN
EX_CE4877_e,NaN
EX_CE1447_e,NaN
EX_CE2006_e,NaN
CE1401te,NaN
EX_CE1401_e,NaN
GLUCYSte,NaN
EX_glucys_e,NaN
EX_n8aspmd_e,NaN
EX_CE6205_e,NaN
MELATNte,NaN
EX_melatn_e,NaN
6HOXMELATNte,NaN
EX_6hoxmelatn_e,NaN
EX_trypta_e,NaN
C10164te,NaN
EX_C10164_e,NaN
EX_CE4890_e,NaN
EX_C09642_e,NaN
C05769te2,NaN
EX_C05769_e,NaN
C05767te,NaN
EX_C05767_e,NaN
C05770te3,NaN
EX_C05770_e,NaN
EX_mhista_e,NaN
PPBNGte,NaN
EX_ppbng_e,NaN
EX_13dampp_e,NaN
EX_mma_e,NaN
12PPDRte,NaN
EX_12ppd_R_e,NaN
AMETAMte,NaN
EX_ametam_e,NaN
XYLULte,NaN
EX_xylu_L_e,NaN
XYLUDte,NaN
EX_xylu_D_e,NaN
GLCNte,NaN
CE0737te,NaN
EX_CE0737_e,NaN
SPHGNSte,NaN
EX_sphings_e,NaN
HDD2CRNte,NaN
EX_hdd2crn_e,NaN
IM4ACte,NaN
EX_im4ac_e,NaN
EX_CE1918_e,NaN
EX_mlthf_e,NaN
EX_ppp9_e,NaN
AACTte,NaN
EX_aact_e,NaN
EX_CE2705_e,NaN
SPHGNte,NaN
EX_sphgn_e,NaN
SELMETHt2e,NaN
EX_N1aspmd_e,NaN
C13856te,NaN
EX_1a25dhvitd3_e,NaN
PRISTte,NaN
EX_prist_e,NaN
CE2049te,NaN
EX_CE2049_e,NaN
CE2047te,NaN
EX_CE2047_e,NaN
LANOSTte,NaN
FDPte,NaN
EX_fdp_e,NaN
EX_coke_e,NaN
COKEte,NaN
COKEtr,NaN
EX_5a2opntn_e,NaN
5A2OPNTNte,NaN
5A2OPNTNtx,NaN
ARG_Dtx,NaN
ARG_Dte,NaN
EX_arg_D_e,NaN
LANOSTtr,NaN
EX_idl_hs_e,NaN
EX_ldl_hs_e,NaN
EX_hdl_hs_e,NaN
EX_HC00005_e,NaN
EX_HC00006_e,NaN
EX_HC00007_e,NaN
EX_HC00008_e,NaN
EX_HC00009_e,NaN
DOPASULT4,NaN
UDPG4DOPA,1.435
UDPG3DOPA,1.435
TYRDOPOX,NaN
34DHPEAR,2.214
DOPA4SFt,NaN
EX_dopa4sf_e,NaN
DOPA4GLCURt,0.725
EX_dopa4glcur_e,NaN
DOPA3GLCURt,0.725
EX_dopa3glcur_e,NaN
DOPACHRMDC,NaN
CE5026t,1.736
GGTe_1,NaN
CYSGLYPTASEe_1,NaN
CE1261t,NaN
DOPAOQNOX,NaN
DOPACCL,NaN
DOPAOQCYS,NaN
LACROX,NaN
NADPQNOXR,2.889
NADQNOXR,2.889
DACT,NaN
DACGST,NaN
TYRDHINDOX,NaN
4GLU56DIHDINDt,NaN
EX_4glu56dihdind_e,NaN
5CYSDOPAt,NaN
EX_5cysdopa_e,NaN
CE5025t,1.736
EX_CE5025_e,NaN
CE2172t,NaN
EX_CE2172_e,NaN
CE5629t,NaN
EX_CE5629_e,NaN
ACER11r,1.188
ACER12r,1.188
ACER21g,1.188
ACER22g,1.188
ACER23g,1.188
ACER31r,1.188
BGAL1e,1.948
BGAL1l,1.948
BGAL2l,1.948
BGAL3l,1.948
CRMte,NaN
DES21,NaN
EX_gd3_hs_e,NaN
EX_gluside_hs_e,NaN
EX_gm3_hs_e,NaN
GA1tl,NaN
GALGLUSIDEtg2,NaN
GALGLUSIDEtl2,NaN
GBA2e,0.273
GD3tg,NaN
GD3tl,NaN
GLA2l,1.782
GLUSIDEte,NaN
GLUSIDEtg,NaN
GLUSIDEtl,NaN
GM1tg,NaN
GM1tl,NaN
GM2tg,NaN
GM2tl,NaN
HEXA1l,0.457
HEXA2l,1.219
HEXA3e,0.457
HEXAHBl,0.457
NEU11l,0.679
NEU21,NaN
NEU22,NaN
NEU23,NaN
NEU24,NaN
NEU25,NaN
NEU310e,NaN
NEU31e,NaN
NEU32e,NaN
NEU33e,NaN
NEU34e,NaN
NEU35e,NaN
NEU36e,NaN
NEU37e,NaN
NEU38n,1.544
NEU39e,NaN
SMS1S2,0.894
SMS21e,0.894
SMSn,NaN
SPHK11,NaN
SPHK21n,NaN
SPHK22n,NaN
SPHMYLNte,NaN
SPHMYLNtl2,NaN
SPMD3n,NaN
ST8SIA13e,NaN
RE3477C1,NaN
NO2te,NaN
NH4tr,NaN
WHTSTSTERONEtr,NaN
UDPGALt2n,NaN
UDPGALt2r,NaN
TETTET6COAtm,NaN
TETPENT6COAtm,NaN
TETPENT3COAtm,NaN
THCRMtl,NaN
PCHOL_HStn,NaN
CHOLPtn,NaN
DAG_HStg,NaN
PHCRMtg,NaN
PHCRMter,NaN
SPHGNtn,NaN
SPHGNtg,NaN
SPHINGStn,NaN
SPHINGStg,NaN
EX_cmpacna_e,NaN
EX_gd2_hs_e,NaN
EX_gd1a_hs_e,NaN
DHCRMtg,NaN
DHCRMter,NaN
GDA1tn,NaN
PHSPHINGStg,NaN
PHSPHINGStr,NaN
PHSGPL11c,NaN
sink_34dhpac_c,NaN
34DHPEt,NaN
EX_34dhpe_c,NaN
DM_no2_c,NaN
DM_ts3_c,NaN
DM_sph1p_n,NaN
DM_sphs1p_n,NaN
DM_gm1_hs_n,NaN
DM_gda1_hs_n,NaN
DM_6hddopaqn_c,NaN
GALSIDEter,NaN
GALSIDEtn,NaN
CERT1tn,NaN
Rtotalter,NaN
Rtotaltg,NaN
DM_phsph1p_c,NaN
GD1Atg,NaN
GD1Atn,NaN
ATPtg,NaN
GD1Btl,NaN
DM_gd3_hs_l,NaN
DM_gd3_hs_g,NaN
GD3tlc,NaN
GD3tm,NaN
DM_pail35p_hs_n,NaN
DM_gd3_hs_m,NaN
CATr,NaN
S2L2N2M2Mtl,NaN
DM_pcreat_c,NaN
DM_k_g,NaN
DM_na1_r,NaN
DM_na1_x,NaN
DM_na1_g,NaN
